hazard_id,gps_speed_mean,gps_speed_min,accx_5s_mean_mean,accx_5s_min_min,grip_mean,water_layer_thickness_mean,ice_layer_thickness_mean,snow_layer_thickness_mean,black_ice_risk_mean,cluster
18620841.0,6.826658227468313,0.0,330.6666666666667,-568.0,0.5923268817089222,1.0912407018520214,0.0,0.0,0.0,0
18620842.0,6.864947888486496,0.0,330.6666666666667,-568.0,0.5918849232685135,1.0944338247000454,0.0,0.0,0.0,0
18620844.0,7.220175991196548,0.0,330.6666666666667,-568.0,0.589559595032436,1.111237208290798,0.0,0.0,0.0,0
18620845.0,7.264873164523404,0.0,330.6666666666667,-568.0,0.589183640916173,1.1139885805002072,0.0,0.0,0.0,0
18620846.0,7.694090746708535,0.0,330.6666666666667,-568.0,0.5882736190063197,1.1205008400649559,0.0,0.0,0.0,0
18620847.0,7.866757521556023,0.0,330.6666666666667,-568.0,0.5883906579311983,1.1196270320150588,0.0,0.0,0.0,0
18620848.0,7.8116576232347805,0.0,401.39130434782606,-568.0,0.5881521421320298,1.1214983105659484,0.0,0.0,0.0,0
18620849.0,8.080083744543849,0.0,439.1111111111111,-568.0,0.5864521715699172,1.1335323314841201,0.0,0.0,0.0,0
18620850.0,8.116295408529917,0.0,439.1111111111111,-568.0,0.586026445394609,1.1365886010774753,0.0,0.0,0.0,0
18620851.0,8.036991733912737,0.0,439.1111111111111,-568.0,0.5865276855666463,1.1331245870125004,0.0,0.0,0.0,0
18620852.0,7.90633684828518,0.0,439.1111111111111,-568.0,0.5862442434552204,1.1351922118520161,0.0,0.0,0.0,0
18620853.0,8.212052099817338,0.0,741.12,656.0,0.5844443219679373,1.1480137691085721,0.0,0.0,0.0,2
18620855.0,8.218102607904394,0.0,746.6666666666666,656.0,0.5844582289825251,1.147866693543799,0.0,0.0,0.0,2
18620856.0,8.079684971530495,0.0,746.6666666666666,656.0,0.5827258817757233,1.1600179023380521,0.0,0.0,0.0,2
18620857.0,8.062323765114884,0.0,746.6666666666666,656.0,0.5803251706063748,1.1767967738211156,0.0,0.0,0.0,2
18620858.0,7.854274569513636,0.0,746.6666666666666,656.0,0.578503907453723,1.1896135240066341,0.0,0.0,0.0,2
18620859.0,8.025206389271288,0.0,728.0,656.0,0.5785793279424126,1.189003301255497,0.0,0.0,0.0,2
18620860.0,8.099695852981322,0.0,728.0,656.0,0.5780566297931435,1.1927215640927538,0.0,0.0,0.0,2
18620862.0,7.804240322085382,0.0,720.0,656.0,0.5784820176661014,1.1897204212844372,0.0,0.0,0.0,2
18621223.0,8.056398454734886,0.0,519.5294117647059,-984.0,0.5830853559352733,1.15755052993327,0.0,0.0,0.0,0
18621224.0,8.023894123453314,0.0,361.2631578947368,-984.0,0.5836832898634451,1.1535339171503798,0.0,0.0,0.0,0
18621225.0,7.768102617607677,0.0,299.1304347826087,-984.0,0.5858674520327721,1.1385088960329692,0.0,0.0,0.0,0
18621226.0,7.583716425588813,0.0,401.77777777777777,-984.0,0.5873029304713737,1.1284091588927478,0.0,0.0,0.0,0
18621227.0,7.875540573506235,0.0,401.77777777777777,-984.0,0.5903556309640408,1.106677506491542,0.0,0.0,0.0,0
18621228.0,7.8656721650805235,0.0,401.77777777777777,-984.0,0.5913806844361221,1.0987782097315486,0.0,0.0,0.0,0
18621229.0,7.688264637899096,0.0,401.77777777777777,-984.0,0.5972244054079056,1.0568676006048918,0.0,0.0,0.0,0
18621231.0,7.484463668454967,0.0,401.77777777777777,-984.0,0.6000993371009826,1.0376996699720622,0.0,0.0,0.0,0
18621232.0,6.999259190633262,0.0,401.77777777777777,-984.0,0.6031193040311337,1.0151729345321656,0.0,0.0,0.0,0
18621258.0,2.789984113370708,0.0,377.4214285714285,-488.0,0.7126029908657074,0.3636700227449182,0.0,0.0,0.0,0
18621259.0,2.5870196179498883,0.0,307.24375,-488.0,0.7120057535760197,0.3693767567625108,0.0,0.0,0.0,0
18621260.0,2.535687090463374,0.0,218.61379310344827,-488.0,0.7095537833869457,0.38158867979072963,0.0,0.0,0.0,0
18621261.0,2.396152979779204,0.0,247.09032258064516,-488.0,0.714842464029789,0.3623518908018013,0.0,0.0,0.0,0
18621262.0,2.1808056530976825,0.0,332.427027027027,-488.0,0.7165600700550768,0.35603527308172395,0.0,0.0,0.0,0
18621265.0,2.069063686201166,0.0,343.2769230769231,-488.0,0.7157701475675716,0.3568292096078525,0.0,0.0,0.0,0
18621267.0,1.9242251376545463,0.0,424.76170212765953,-488.0,0.7037400116865662,0.42391975289050104,0.0,0.0,0.0,0
18621269.0,1.8758643065017402,0.0,424.76170212765953,-488.0,0.7035144868938402,0.42568944082809507,0.0,0.0,0.0,0
18621270.0,1.752717036442846,0.0,428.91249999999997,-488.0,0.7059274384345131,0.40687464225512726,0.0,0.0,0.0,0
18621272.0,1.705253061247291,0.0,440.38823529411764,-488.0,0.7040824178944934,0.41629550873503,0.0,0.0,0.0,0
18621274.0,1.5338015876818971,0.0,457.56,-488.0,0.6999204882075277,0.4364431898575276,0.0,0.0,0.0,0
18621275.0,1.4514627065800534,0.0,472.91186440677967,-488.0,0.6921778233213858,0.46902671897392295,0.0,0.0,0.0,0
18621278.0,1.3148601300281015,0.0,479.9639344262295,-488.0,0.6856811723925851,0.49698067786944605,0.0,0.0,0.0,0
18621280.0,1.2485550178685405,0.0,486.621164021164,-488.0,0.684581184251742,0.5036165161423427,0.0,0.0,0.0,0
18621281.0,1.074016951504982,0.0,595.8983606557377,-184.0,0.6811676353551028,0.5203501648306219,0.0,0.0,0.0,0
18621283.0,1.0057195142374185,0.0,601.5661538461538,-184.0,0.6784889190034433,0.536103500140598,0.0,0.0,0.0,0
18621285.0,0.9544835981693647,0.0,604.2059701492537,-184.0,0.6779467138377103,0.5403074668746822,0.0,0.0,0.0,0
18621287.0,0.8570180235577844,0.0,612.3460317460318,-184.0,0.672181670638648,0.566115044314012,0.0,0.0,0.0,0
18621289.0,0.7815229605646219,0.0,612.3460317460318,-184.0,0.6699659337942627,0.5758734062854629,0.0,0.0,0.0,0
18621291.0,0.7130907900240608,0.0,612.3460317460318,-184.0,0.6692136593840339,0.5794750961755529,0.0,0.0,0.0,0
18621293.0,0.6386954059759441,0.0,616.6238805970149,-184.0,0.6680513195607855,0.5865526327825868,0.0,0.0,0.0,0
18621296.0,0.6162631774073704,0.0,618.5768115942029,-184.0,0.665776506922711,0.5970103619968112,0.0,0.0,0.0,0
18621297.0,0.512690563026242,0.0,621.5250000000001,-184.0,0.660877037584112,0.6212080170457994,0.0,0.0,0.0,0
18621299.0,0.4466275863230182,0.0,636.1470588235294,-184.0,0.6593896543278414,0.6348784007597714,0.0,0.0,0.0,0
18621301.0,0.3365033445689215,0.0,700.9538461538461,544.0,0.6583528435507486,0.6424617981348664,0.0,0.0,0.0,1
18621302.0,0.27710603091584995,0.0,704.031746031746,544.0,0.6550617807051715,0.6600338040056694,0.0,0.0,0.0,1
18621304.0,0.1643071576951239,0.0,703.5384615384615,544.0,0.6483622417730444,0.6917635909774724,0.0,0.0,0.0,1
18621307.0,0.05594258543890951,0.0,701.5,624.0,0.644034727317531,0.7114768883258831,0.0,0.0,0.0,1
18621308.0,0.02981801811888739,0.0,701.2380952380952,624.0,0.6422266626641864,0.7179356320273309,0.0,0.0,0.0,1
18621309.0,0.024720131812387795,0.0,684.5084745762712,624.0,0.6417319840855069,0.7208283124146638,0.0,0.0,0.0,1
18621310.0,0.02333019520615192,0.0,685.016393442623,624.0,0.6427155644805344,0.7131667549227491,0.0,0.0,0.0,1
18621314.0,0.01828410837414588,0.0,690.3384615384615,684.0,0.6427710499705338,0.712934128394941,0.0,0.0,0.0,1
18621316.0,0.01920333328637754,0.0,690.2686567164179,684.0,0.6429653991887598,0.7114237031818907,0.0,0.0,0.0,1
18621318.0,0.020584680445787894,0.0,691.1186440677966,684.0,0.6425310226134312,0.7148800205301356,0.0,0.0,0.0,1
18621319.0,0.01989400693033703,0.0,691.2786885245902,684.0,0.6424117154545255,0.7158468189062895,0.0,0.0,0.0,1
18621320.0,0.01903260008806865,0.0,691.4461538461538,684.0,0.6429131303304507,0.711817142404156,0.0,0.0,0.0,1
18623386.0,1.1522503363577439,0.0,700.0,700.0,0.7315146614004064,0.31423934006396637,0.0,0.0,0.0,1
18623387.0,1.216100461579236,0.0,700.0,700.0,0.7306114412844181,0.31617437209933996,0.0,0.0,0.0,1
18623388.0,1.4481550155225935,0.0,700.0,700.0,0.7298379216013076,0.31674676294190973,0.0,0.0,0.0,1
18623389.0,1.492832518390803,0.0,700.0,700.0,0.7288371622562408,0.319370432685201,0.0,0.0,0.0,1
18623390.0,1.7323519981476039,0.0,700.0,700.0,0.7269817157225176,0.3232229429889809,0.0,0.0,0.0,1
18623391.0,1.7979853763402278,0.0,700.0,700.0,0.7269417292032486,0.32270001548414046,0.0,0.0,0.0,1
18623392.0,1.8921270945372606,0.0,700.0,700.0,0.7314839858513373,0.30799771526030134,0.0,0.0,0.0,1
